rh.aparc.a2009s.area	rh_G&S_frontomargin_area	rh_G&S_occipital_inf_area	rh_G&S_paracentral_area	rh_G&S_subcentral_area	rh_G&S_transv_frontopol_area	rh_G&S_cingul-Ant_area	rh_G&S_cingul-Mid-Ant_area	rh_G&S_cingul-Mid-Post_area	rh_G_cingul-Post-dorsal_area	rh_G_cingul-Post-ventral_area	rh_G_cuneus_area	rh_G_front_inf-Opercular_area	rh_G_front_inf-Orbital_area	rh_G_front_inf-Triangul_area	rh_G_front_middle_area	rh_G_front_sup_area	rh_G_Ins_lg&S_cent_ins_area	rh_G_insular_short_area	rh_G_occipital_middle_area	rh_G_occipital_sup_area	rh_G_oc-temp_lat-fusifor_area	rh_G_oc-temp_med-Lingual_area	rh_G_oc-temp_med-Parahip_area	rh_G_orbital_area	rh_G_pariet_inf-Angular_area	rh_G_pariet_inf-Supramar_area	rh_G_parietal_sup_area	rh_G_postcentral_area	rh_G_precentral_area	rh_G_precuneus_area	rh_G_rectus_area	rh_G_subcallosal_area	rh_G_temp_sup-G_T_transv_area	rh_G_temp_sup-Lateral_area	rh_G_temp_sup-Plan_polar_area	rh_G_temp_sup-Plan_tempo_area	rh_G_temporal_inf_area	rh_G_temporal_middle_area	rh_Lat_Fis-ant-Horizont_area	rh_Lat_Fis-ant-Vertical_area	rh_Lat_Fis-post_area	rh_Pole_occipital_area	rh_Pole_temporal_area	rh_S_calcarine_area	rh_S_central_area	rh_S_cingul-Marginalis_area	rh_S_circular_insula_ant_area	rh_S_circular_insula_inf_area	rh_S_circular_insula_sup_area	rh_S_collat_transv_ant_area	rh_S_collat_transv_post_area	rh_S_front_inf_area	rh_S_front_middle_area	rh_S_front_sup_area	rh_S_interm_prim-Jensen_area	rh_S_intrapariet&P_trans_area	rh_S_oc_middle&Lunatus_area	rh_S_oc_sup&transversal_area	rh_S_occipital_ant_area	rh_S_oc-temp_lat_area	rh_S_oc-temp_med&Lingual_area	rh_S_orbital_lateral_area	rh_S_orbital_med-olfact_area	rh_S_orbital-H_Shaped_area	rh_S_parieto_occipital_area	rh_S_pericallosal_area	rh_S_postcentral_area	rh_S_precentral-inf-part_area	rh_S_precentral-sup-part_area	rh_S_suborbital_area	rh_S_subparietal_area	rh_S_temporal_inf_area	rh_S_temporal_sup_area	rh_S_temporal_transverse_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-029S4290	618.0	895.0	780.0	809.0	766.0	1740.0	826.0	855.0	267.0	204.0	1686.0	564.0	273.0	535.0	2501.0	4364.0	452.0	561.0	1671.0	1132.0	1256.0	1912.0	880.0	1746.0	1913.0	1734.0	1743.0	1246.0	1686.0	1704.0	648.0	378.0	199.0	970.0	397.0	366.0	1608.0	2062.0	262.0	161.0	752.0	2784.0	1129.0	1964.0	2115.0	623.0	320.0	678.0	828.0	613.0	336.0	995.0	2009.0	2177.0	302.0	3185.0	834.0	944.0	407.0	616.0	1108.0	360.0	524.0	949.0	1965.0	747.0	1776.0	712.0	937.0	205.0	501.0	811.0	3664.0	159.0	82400.4	1043145.0	1629681.569519
sub-029S4585	596.0	711.0	962.0	1016.0	595.0	1795.0	832.0	909.0	324.0	166.0	1331.0	945.0	175.0	621.0	2380.0	4533.0	399.0	494.0	1362.0	1118.0	1195.0	1651.0	934.0	1856.0	1647.0	1786.0	1976.0	1251.0	1665.0	1961.0	543.0	222.0	257.0	1131.0	638.0	568.0	1583.0	1742.0	232.0	233.0	984.0	1828.0	1183.0	1424.0	2151.0	868.0	387.0	774.0	844.0	878.0	214.0	1200.0	1014.0	1591.0	323.0	2232.0	727.0	1080.0	375.0	554.0	1353.0	239.0	549.0	855.0	1744.0	933.0	1770.0	1190.0	1128.0	344.0	1034.0	895.0	3724.0	123.0	80845.3	1019269.0	1493982.898757
sub-031S4218	679.0	1014.0	936.0	937.0	913.0	2052.0	680.0	944.0	359.0	242.0	1737.0	857.0	179.0	837.0	2438.0	4556.0	439.0	481.0	1424.0	1089.0	1282.0	2028.0	654.0	1807.0	2090.0	1506.0	1729.0	1309.0	1376.0	1649.0	662.0	331.0	215.0	1119.0	410.0	468.0	1622.0	1953.0	344.0	197.0	894.0	2541.0	1088.0	1895.0	2204.0	765.0	515.0	922.0	937.0	562.0	467.0	1566.0	1449.0	1369.0	368.0	2300.0	482.0	925.0	516.0	762.0	1557.0	365.0	677.0	834.0	1563.0	995.0	1785.0	1062.0	845.0	286.0	727.0	1018.0	3925.0	214.0	83922.8	1062316.0	1676577.148778
sub-031S4474	584.0	807.0	864.0	983.0	995.0	2462.0	1163.0	1169.0	316.0	185.0	1278.0	885.0	270.0	677.0	3520.0	5467.0	415.0	741.0	1212.0	1040.0	1194.0	2107.0	670.0	1743.0	2086.0	2024.0	1569.0	1419.0	2076.0	1568.0	655.0	342.0	282.0	1144.0	578.0	566.0	1831.0	1923.0	280.0	117.0	1040.0	2032.0	1505.0	1463.0	2357.0	1087.0	425.0	934.0	1006.0	565.0	311.0	1655.0	1569.0	2304.0	472.0	2713.0	475.0	729.0	422.0	694.0	1278.0	384.0	509.0	948.0	1975.0	896.0	2047.0	1537.0	1107.0	332.0	919.0	1049.0	3805.0	254.0	90007.9	1035531.0	1769607.560528
sub-032S1169	623.0	880.0	723.0	722.0	709.0	1647.0	900.0	1007.0	290.0	187.0	1261.0	892.0	211.0	476.0	2476.0	3853.0	402.0	401.0	1646.0	930.0	1085.0	1735.0	541.0	1677.0	1279.0	1231.0	1504.0	1125.0	1467.0	1567.0	551.0	332.0	198.0	1039.0	578.0	418.0	1144.0	1620.0	234.0	101.0	791.0	2270.0	793.0	1560.0	2131.0	926.0	375.0	761.0	860.0	301.0	278.0	1247.0	1153.0	1831.0	184.0	2443.0	720.0	992.0	629.0	742.0	1133.0	222.0	456.0	749.0	1362.0	810.0	1610.0	1185.0	762.0	174.0	903.0	761.0	3767.0	195.0	74734.8	949083.0	1580492.676993
sub-032S4304	631.0	771.0	714.0	794.0	846.0	1729.0	816.0	1028.0	347.0	214.0	1430.0	980.0	210.0	560.0	2209.0	3736.0	468.0	497.0	1516.0	966.0	1173.0	1931.0	894.0	1791.0	2044.0	1629.0	1346.0	1393.0	1542.0	1179.0	627.0	264.0	218.0	1119.0	591.0	630.0	1671.0	1589.0	279.0	88.0	939.0	2209.0	1019.0	1461.0	2165.0	664.0	373.0	744.0	905.0	860.0	328.0	1280.0	1871.0	1756.0	212.0	1811.0	700.0	988.0	408.0	889.0	1461.0	340.0	426.0	761.0	1463.0	885.0	1951.0	993.0	870.0	246.0	667.0	781.0	4371.0	160.0	79420.5	980358.0	1533461.717825
sub-032S4348	578.0	748.0	710.0	806.0	808.0	1602.0	830.0	938.0	236.0	155.0	1002.0	683.0	288.0	473.0	2076.0	3978.0	361.0	402.0	1140.0	830.0	1056.0	1401.0	558.0	1347.0	1809.0	1538.0	1343.0	846.0	1445.0	1411.0	427.0	174.0	222.0	1296.0	457.0	599.0	1195.0	1615.0	203.0	103.0	905.0	1719.0	1098.0	1427.0	1851.0	830.0	302.0	743.0	874.0	468.0	199.0	999.0	1304.0	1254.0	425.0	1911.0	376.0	658.0	458.0	476.0	1167.0	236.0	363.0	708.0	1124.0	702.0	1405.0	948.0	727.0	288.0	629.0	569.0	3808.0	144.0	68780.5	893037.0	1301466.470618
sub-032S4429	707.0	982.0	885.0	1069.0	956.0	2346.0	961.0	1062.0	354.0	202.0	1334.0	1005.0	212.0	725.0	2671.0	5305.0	532.0	591.0	1686.0	935.0	1310.0	1812.0	655.0	1932.0	2279.0	1927.0	1551.0	1273.0	1744.0	1647.0	642.0	258.0	205.0	1274.0	694.0	721.0	1868.0	2284.0	278.0	209.0	950.0	2151.0	1345.0	1648.0	2103.0	891.0	520.0	896.0	1174.0	594.0	371.0	1532.0	1908.0	2012.0	384.0	2475.0	624.0	1137.0	562.0	683.0	1616.0	411.0	505.0	940.0	1598.0	868.0	1533.0	1374.0	797.0	333.0	842.0	825.0	4474.0	177.0	89334.0	1089492.0	1618187.341209
sub-032S4921	837.0	980.0	1009.0	915.0	873.0	2386.0	1087.0	1192.0	368.0	180.0	1812.0	968.0	229.0	832.0	2643.0	5720.0	503.0	726.0	1689.0	1137.0	1177.0	1743.0	1001.0	2196.0	2152.0	1711.0	1531.0	1258.0	1738.0	1473.0	674.0	406.0	344.0	1290.0	734.0	845.0	1807.0	2117.0	338.0	195.0	1120.0	2607.0	1411.0	1862.0	2697.0	885.0	466.0	1000.0	1104.0	943.0	152.0	1705.0	2125.0	2178.0	359.0	1950.0	884.0	984.0	605.0	485.0	1356.0	440.0	563.0	1151.0	1789.0	939.0	1458.0	929.0	1161.0	326.0	577.0	1020.0	4383.0	333.0	92763.6	1146116.0	1722084.793286
sub-033S0741	620.0	673.0	664.0	633.0	787.0	1472.0	728.0	866.0	329.0	179.0	1328.0	623.0	171.0	558.0	2794.0	4046.0	286.0	265.0	1538.0	882.0	1050.0	1567.0	679.0	1666.0	1705.0	1332.0	1839.0	1104.0	1497.0	1616.0	531.0	281.0	247.0	923.0	469.0	381.0	1340.0	1656.0	265.0	204.0	812.0	1938.0	937.0	1454.0	1990.0	707.0	312.0	606.0	808.0	501.0	264.0	1394.0	1346.0	1606.0	111.0	2077.0	472.0	969.0	453.0	722.0	1049.0	229.0	526.0	854.0	1298.0	583.0	1791.0	1133.0	990.0	189.0	1026.0	605.0	3524.0	156.0	73227.2	981540.0	1493875.144498
sub-033S0920	530.0	667.0	731.0	715.0	493.0	1264.0	652.0	649.0	247.0	159.0	959.0	703.0	166.0	427.0	2110.0	2989.0	286.0	251.0	1058.0	626.0	1060.0	1431.0	530.0	1342.0	1678.0	1092.0	1174.0	902.0	1234.0	1110.0	398.0	220.0	200.0	837.0	466.0	390.0	1211.0	1381.0	228.0	150.0	743.0	1797.0	808.0	1193.0	1754.0	766.0	315.0	732.0	646.0	556.0	229.0	988.0	1250.0	1315.0	278.0	1709.0	524.0	714.0	315.0	570.0	1009.0	241.0	368.0	525.0	1023.0	477.0	1259.0	826.0	775.0	180.0	447.0	450.0	2986.0	130.0	60611.7	815844.0	1384241.903544
sub-033S0923	452.0	681.0	996.0	777.0	723.0	1566.0	902.0	712.0	378.0	158.0	1222.0	835.0	243.0	613.0	2397.0	3747.0	522.0	526.0	1172.0	832.0	1553.0	1899.0	814.0	1702.0	2041.0	1240.0	1551.0	1601.0	2006.0	1452.0	619.0	91.0	175.0	1337.0	433.0	609.0	1555.0	1818.0	272.0	185.0	790.0	1896.0	1313.0	1223.0	2278.0	926.0	401.0	846.0	898.0	796.0	256.0	1316.0	885.0	1369.0	161.0	1649.0	570.0	663.0	287.0	856.0	1183.0	263.0	473.0	716.0	1570.0	730.0	1490.0	934.0	1221.0	265.0	802.0	879.0	3754.0	224.0	76290.3	982231.0	1518761.598051
sub-033S1016	660.0	665.0	721.0	871.0	636.0	1926.0	914.0	767.0	304.0	158.0	1345.0	799.0	243.0	289.0	2468.0	4172.0	339.0	430.0	1506.0	815.0	1033.0	1870.0	784.0	1635.0	1723.0	1534.0	1607.0	1288.0	1628.0	1281.0	473.0	313.0	199.0	986.0	472.0	441.0	1466.0	1956.0	253.0	96.0	824.0	2065.0	1200.0	1302.0	2071.0	787.0	374.0	716.0	842.0	631.0	240.0	922.0	1337.0	1326.0	165.0	2007.0	585.0	941.0	493.0	663.0	1033.0	259.0	405.0	790.0	1088.0	558.0	1725.0	968.0	836.0	160.0	619.0	684.0	3689.0	149.0	73516.2	973286.0	1346424.173932
sub-033S1098	542.0	755.0	797.0	700.0	502.0	1343.0	865.0	788.0	341.0	163.0	1170.0	724.0	197.0	375.0	2174.0	3632.0	360.0	323.0	1387.0	978.0	1017.0	1431.0	584.0	1416.0	1675.0	1279.0	1477.0	1194.0	1495.0	1259.0	360.0	228.0	208.0	1076.0	481.0	481.0	1515.0	1751.0	229.0	152.0	759.0	1814.0	1068.0	1354.0	1922.0	768.0	282.0	642.0	745.0	590.0	242.0	838.0	1094.0	1340.0	51.0	1825.0	435.0	728.0	586.0	551.0	1127.0	206.0	366.0	640.0	1105.0	899.0	1435.0	1012.0	807.0	110.0	634.0	761.0	3397.0	139.0	67697.5	852234.0	1209465.326417
sub-033S4176	571.0	907.0	911.0	896.0	795.0	2321.0	1297.0	1244.0	431.0	255.0	1958.0	853.0	359.0	845.0	2597.0	4272.0	407.0	687.0	1561.0	1247.0	1256.0	2339.0	1044.0	1961.0	1772.0	1979.0	1513.0	1387.0	1760.0	1437.0	461.0	399.0	271.0	1187.0	574.0	638.0	1580.0	1982.0	313.0	197.0	1190.0	2689.0	1060.0	2059.0	2488.0	1065.0	457.0	902.0	984.0	741.0	253.0	1538.0	1261.0	1442.0	404.0	2095.0	356.0	1285.0	529.0	776.0	1523.0	458.0	649.0	929.0	1814.0	678.0	1672.0	1041.0	1020.0	269.0	704.0	965.0	4295.0	293.0	88350.4	1076897.0	1686863.417342
sub-035S0555	540.0	655.0	930.0	918.0	834.0	1954.0	864.0	921.0	185.0	191.0	1518.0	1001.0	260.0	570.0	2796.0	5166.0	448.0	507.0	1280.0	868.0	1384.0	2238.0	752.0	1612.0	1774.0	1915.0	1647.0	1206.0	1605.0	1559.0	686.0	321.0	245.0	1167.0	563.0	626.0	1306.0	1808.0	272.0	163.0	1051.0	2029.0	1290.0	1680.0	2268.0	1004.0	441.0	975.0	1060.0	473.0	244.0	1453.0	1689.0	2012.0	322.0	2626.0	781.0	791.0	302.0	733.0	1493.0	458.0	643.0	862.0	1532.0	611.0	1599.0	1090.0	1059.0	251.0	626.0	881.0	3896.0	241.0	83718.4	1098291.0	1797852.000764
sub-035S4464	534.0	881.0	864.0	869.0	613.0	2156.0	1003.0	1065.0	417.0	195.0	1372.0	1161.0	233.0	653.0	2031.0	3991.0	365.0	508.0	1353.0	818.0	1258.0	1693.0	715.0	1731.0	1619.0	1734.0	1921.0	1050.0	1492.0	1692.0	583.0	94.0	268.0	1095.0	487.0	585.0	1679.0	1825.0	239.0	167.0	890.0	1995.0	1205.0	1596.0	1675.0	788.0	351.0	873.0	913.0	587.0	305.0	1381.0	1269.0	1519.0	323.0	2026.0	655.0	716.0	635.0	815.0	1504.0	205.0	400.0	668.0	1582.0	848.0	1765.0	1335.0	963.0	179.0	982.0	863.0	3729.0	223.0	78774.8	1039995.0	1468826.877637
sub-036S4389	564.0	1038.0	910.0	993.0	910.0	1866.0	687.0	1039.0	501.0	200.0	1823.0	1004.0	246.0	576.0	2841.0	5048.0	415.0	443.0	1705.0	1102.0	1516.0	2800.0	1044.0	1860.0	2519.0	2227.0	1826.0	1461.0	1604.0	2228.0	594.0	484.0	244.0	1340.0	557.0	714.0	1770.0	2396.0	259.0	343.0	1038.0	2614.0	1330.0	1949.0	2266.0	1130.0	353.0	868.0	975.0	790.0	557.0	1281.0	1762.0	1854.0	538.0	2600.0	849.0	1037.0	462.0	726.0	1692.0	315.0	493.0	1005.0	1957.0	957.0	1959.0	1245.0	1007.0	258.0	1190.0	879.0	4508.0	240.0	94381.1	1179991.0	1729175.073613
sub-037S0467	718.0	773.0	829.0	994.0	727.0	1837.0	791.0	719.0	82.0	163.0	1435.0	747.0	202.0	541.0	2717.0	3636.0	383.0	586.0	1172.0	834.0	1011.0	2002.0	753.0	1381.0	2179.0	1258.0	1324.0	1374.0	1617.0	1551.0	595.0	341.0	171.0	1040.0	558.0	475.0	1599.0	1707.0	247.0	148.0	929.0	2297.0	1186.0	2104.0	2241.0	694.0	345.0	883.0	778.0	615.0	235.0	1230.0	1566.0	1675.0	241.0	2123.0	721.0	832.0	591.0	639.0	1203.0	209.0	457.0	669.0	1340.0	410.0	1344.0	1190.0	908.0	209.0	857.0	1031.0	3864.0	193.0	77025.1	978344.0	1521761.415559
sub-037S4028	666.0	933.0	791.0	720.0	705.0	1700.0	731.0	844.0	272.0	233.0	1411.0	658.0	225.0	422.0	1850.0	3969.0	365.0	427.0	1228.0	950.0	1538.0	1930.0	820.0	1652.0	1884.0	1399.0	1518.0	1151.0	1797.0	1448.0	505.0	187.0	300.0	1088.0	426.0	618.0	1475.0	1705.0	229.0	136.0	840.0	2319.0	1079.0	1797.0	2081.0	831.0	377.0	761.0	818.0	601.0	378.0	750.0	1056.0	1429.0	412.0	1711.0	453.0	615.0	471.0	569.0	1168.0	318.0	454.0	921.0	1132.0	669.0	1190.0	742.0	902.0	148.0	665.0	787.0	3393.0	56.0	72800.8	972720.0	1281632.81895
sub-037S4071	795.0	966.0	837.0	915.0	876.0	1907.0	1043.0	964.0	387.0	187.0	1339.0	889.0	248.0	881.0	2306.0	4485.0	428.0	655.0	1418.0	954.0	1109.0	2232.0	887.0	1921.0	1951.0	1722.0	1716.0	1095.0	1737.0	1677.0	643.0	328.0	217.0	1178.0	546.0	667.0	1838.0	2205.0	249.0	319.0	990.0	2097.0	1345.0	1313.0	2040.0	945.0	437.0	923.0	1084.0	817.0	416.0	1841.0	1802.0	1432.0	229.0	2541.0	577.0	1073.0	606.0	501.0	1321.0	370.0	818.0	737.0	1667.0	976.0	1817.0	1115.0	893.0	184.0	772.0	1086.0	4670.0	162.0	86313.1	1078518.0	1666989.101814
sub-037S4410	598.0	768.0	689.0	764.0	625.0	1687.0	781.0	869.0	331.0	171.0	1102.0	861.0	234.0	557.0	2207.0	3398.0	334.0	385.0	1045.0	1038.0	1168.0	1690.0	695.0	1594.0	1785.0	1370.0	1435.0	1046.0	1294.0	1391.0	455.0	278.0	169.0	1105.0	417.0	535.0	1485.0	1946.0	218.0	180.0	818.0	1704.0	1109.0	1169.0	1994.0	925.0	327.0	744.0	767.0	554.0	320.0	1104.0	1210.0	1658.0	376.0	1886.0	435.0	711.0	360.0	929.0	1320.0	256.0	567.0	813.0	1643.0	615.0	1330.0	1018.0	719.0	291.0	702.0	922.0	3629.0	159.0	71782.5	949949.0	1324266.288626
sub-041S4014	561.0	1067.0	936.0	1023.0	842.0	2129.0	898.0	1110.0	364.0	183.0	1500.0	1066.0	360.0	583.0	2633.0	4887.0	655.0	616.0	1605.0	1063.0	1617.0	2045.0	895.0	2135.0	1974.0	1970.0	1743.0	1453.0	1627.0	1963.0	579.0	369.0	315.0	1380.0	656.0	545.0	1645.0	2187.0	372.0	173.0	1012.0	2130.0	1134.0	1461.0	2142.0	747.0	548.0	931.0	1190.0	638.0	281.0	1366.0	1362.0	1853.0	469.0	2294.0	1008.0	1040.0	571.0	728.0	1519.0	319.0	430.0	856.0	1952.0	1162.0	1855.0	1016.0	933.0	204.0	1086.0	931.0	4359.0	187.0	89439.8	1106171.0	1801751.175572
sub-041S4041	413.0	563.0	809.0	694.0	475.0	1325.0	700.0	821.0	337.0	156.0	1363.0	614.0	236.0	503.0	1804.0	3112.0	362.0	344.0	1190.0	963.0	973.0	1475.0	604.0	1197.0	1345.0	1259.0	1479.0	985.0	1583.0	1189.0	369.0	86.0	185.0	1091.0	313.0	391.0	1064.0	1403.0	142.0	144.0	789.0	1934.0	848.0	1595.0	1922.0	769.0	306.0	708.0	728.0	493.0	192.0	695.0	685.0	1191.0	182.0	2399.0	494.0	694.0	565.0	592.0	982.0	170.0	330.0	562.0	1271.0	760.0	1484.0	745.0	779.0	141.0	627.0	671.0	3238.0	150.0	63751.6	790821.0	1203112.679803
sub-041S4083	623.0	761.0	943.0	980.0	766.0	1887.0	857.0	863.0	392.0	151.0	1263.0	842.0	358.0	558.0	2244.0	3866.0	415.0	615.0	1234.0	1080.0	1266.0	1799.0	711.0	1550.0	1936.0	1971.0	1577.0	1366.0	1665.0	1673.0	518.0	347.0	269.0	1127.0	619.0	448.0	1717.0	2000.0	241.0	0.0	959.0	2088.0	1239.0	1587.0	2528.0	972.0	498.0	765.0	899.0	641.0	332.0	1298.0	1358.0	1787.0	421.0	2684.0	612.0	828.0	509.0	683.0	1221.0	355.0	480.0	809.0	1579.0	944.0	2254.0	1131.0	820.0	256.0	863.0	943.0	3846.0	163.0	81848.7	1047720.0	1677963.978527
sub-041S4427	666.0	1292.0	1053.0	1107.0	703.0	1912.0	858.0	840.0	308.0	208.0	1524.0	636.0	280.0	648.0	3035.0	5596.0	488.0	481.0	2508.0	911.0	1212.0	2135.0	1012.0	2054.0	1742.0	1589.0	1705.0	1310.0	1932.0	1731.0	657.0	449.0	242.0	1274.0	895.0	609.0	2063.0	2170.0	260.0	104.0	1016.0	2742.0	1402.0	1965.0	2273.0	853.0	474.0	939.0	942.0	927.0	306.0	1496.0	1555.0	2202.0	186.0	2488.0	905.0	782.0	810.0	900.0	1419.0	330.0	648.0	1011.0	1859.0	478.0	1927.0	957.0	1416.0	313.0	1196.0	1051.0	4546.0	184.0	92694.7	1220515.0	1774986.284713
sub-041S4509	635.0	619.0	867.0	887.0	730.0	1597.0	662.0	912.0	445.0	198.0	1310.0	717.0	214.0	613.0	2103.0	4687.0	460.0	392.0	1484.0	829.0	1232.0	1681.0	857.0	1674.0	1904.0	1719.0	1327.0	1167.0	1542.0	1711.0	514.0	145.0	210.0	1070.0	502.0	583.0	1484.0	1780.0	262.0	36.0	870.0	2309.0	1043.0	1797.0	2115.0	757.0	313.0	801.0	890.0	665.0	226.0	1152.0	1491.0	1685.0	161.0	2160.0	470.0	894.0	625.0	803.0	1231.0	322.0	543.0	816.0	1660.0	762.0	1814.0	981.0	999.0	106.0	1004.0	950.0	4266.0	184.0	78628.3	942469.0	1389059.627127
sub-053S4578	705.0	969.0	998.0	1088.0	730.0	1954.0	1019.0	1165.0	410.0	248.0	1908.0	923.0	208.0	432.0	2611.0	4567.0	524.0	396.0	1416.0	988.0	1179.0	2299.0	978.0	1912.0	1961.0	1977.0	1396.0	1576.0	1739.0	1637.0	558.0	419.0	263.0	1317.0	528.0	626.0	1901.0	2130.0	330.0	158.0	1031.0	3050.0	1238.0	1910.0	2203.0	1064.0	358.0	1037.0	924.0	687.0	293.0	1331.0	1343.0	2147.0	389.0	2017.0	755.0	773.0	496.0	656.0	1427.0	293.0	455.0	1109.0	2057.0	1228.0	2124.0	1181.0	1182.0	242.0	827.0	688.0	4314.0	179.0	89147.8	1155709.0	1622265.618668
sub-067S0059	395.0	584.0	785.0	773.0	486.0	1583.0	684.0	857.0	313.0	164.0	1253.0	732.0	257.0	518.0	1732.0	3470.0	558.0	304.0	1080.0	776.0	1167.0	1462.0	605.0	1443.0	1351.0	1471.0	1427.0	995.0	1333.0	1371.0	495.0	144.0	208.0	1133.0	485.0	485.0	934.0	1156.0	240.0	28.0	874.0	1835.0	970.0	1403.0	1892.0	683.0	319.0	748.0	951.0	512.0	216.0	1065.0	994.0	1312.0	167.0	1689.0	526.0	678.0	319.0	521.0	1124.0	306.0	356.0	740.0	1361.0	565.0	1543.0	943.0	858.0	174.0	564.0	518.0	3011.0	189.0	65161.1	842259.0	1211959.177919
sub-067S0257	533.0	587.0	654.0	763.0	584.0	1716.0	675.0	667.0	336.0	200.0	1060.0	729.0	201.0	358.0	1748.0	3579.0	373.0	296.0	1179.0	663.0	1010.0	1542.0	713.0	1337.0	1482.0	1175.0	1182.0	1090.0	1621.0	1192.0	497.0	224.0	167.0	978.0	416.0	369.0	1132.0	1417.0	146.0	106.0	731.0	1821.0	1030.0	1021.0	2114.0	636.0	222.0	641.0	715.0	527.0	206.0	822.0	1204.0	1944.0	85.0	1621.0	589.0	644.0	373.0	580.0	1006.0	183.0	443.0	618.0	1010.0	713.0	1379.0	977.0	1114.0	119.0	670.0	548.0	2910.0	183.0	64092.9	788431.0	1309398.763014
sub-068S0127	501.0	734.0	853.0	827.0	685.0	1871.0	948.0	1055.0	337.0	163.0	1157.0	774.0	246.0	481.0	2535.0	4233.0	397.0	651.0	1263.0	931.0	886.0	1475.0	819.0	1622.0	1859.0	1381.0	1261.0	1218.0	1608.0	1421.0	513.0	312.0	210.0	1113.0	511.0	406.0	1707.0	1688.0	196.0	72.0	777.0	1773.0	1097.0	1207.0	2170.0	905.0	313.0	907.0	767.0	764.0	269.0	1092.0	1229.0	1560.0	182.0	1711.0	428.0	807.0	552.0	525.0	1123.0	187.0	494.0	788.0	1369.0	837.0	1403.0	936.0	1096.0	223.0	851.0	972.0	3740.0	111.0	74081.7	906936.0	1487978.19322
sub-068S0473	551.0	766.0	868.0	1149.0	642.0	2234.0	833.0	888.0	284.0	237.0	1480.0	1016.0	281.0	663.0	2561.0	4905.0	396.0	648.0	1884.0	985.0	1187.0	1778.0	865.0	1636.0	1458.0	1543.0	1422.0	1244.0	1438.0	1628.0	544.0	361.0	327.0	1068.0	616.0	448.0	2251.0	1943.0	270.0	208.0	1109.0	2150.0	1357.0	1623.0	2281.0	695.0	308.0	843.0	964.0	915.0	347.0	1538.0	1533.0	1896.0	304.0	2122.0	871.0	786.0	569.0	914.0	1302.0	293.0	431.0	846.0	1709.0	815.0	1946.0	1060.0	824.0	281.0	816.0	1281.0	3927.0	111.0	84270.9	1039114.0	1594956.226897
sub-068S4340	699.0	1113.0	918.0	1140.0	783.0	2478.0	924.0	1024.0	314.0	190.0	1188.0	919.0	315.0	835.0	2611.0	4533.0	490.0	521.0	1788.0	978.0	1967.0	1441.0	873.0	1934.0	2065.0	2096.0	1580.0	1277.0	1567.0	1455.0	628.0	236.0	273.0	1156.0	692.0	525.0	1818.0	1992.0	180.0	75.0	1047.0	2063.0	1271.0	1313.0	2308.0	1056.0	470.0	957.0	1131.0	799.0	315.0	1685.0	1587.0	1506.0	285.0	2239.0	787.0	689.0	488.0	839.0	1942.0	345.0	517.0	974.0	1768.0	828.0	1849.0	1223.0	780.0	369.0	835.0	960.0	4384.0	323.0	87526.3	1149412.0	1598231.936423
sub-070S4856	503.0	644.0	945.0	906.0	554.0	1904.0	836.0	820.0	364.0	236.0	1123.0	824.0	260.0	415.0	2777.0	4422.0	407.0	401.0	1173.0	895.0	1113.0	1831.0	866.0	1609.0	1469.0	1329.0	1231.0	1274.0	1715.0	1396.0	600.0	115.0	247.0	1047.0	641.0	336.0	1317.0	1437.0	116.0	103.0	930.0	1994.0	1105.0	1429.0	2143.0	774.0	475.0	839.0	889.0	585.0	392.0	1011.0	1417.0	1462.0	237.0	1717.0	578.0	758.0	386.0	471.0	1260.0	228.0	414.0	778.0	1006.0	744.0	1452.0	1038.0	974.0	187.0	522.0	802.0	3222.0	195.0	72610.6	987809.0	1502186.473274
sub-073S0311	505.0	694.0	741.0	700.0	445.0	1531.0	655.0	646.0	247.0	237.0	1256.0	662.0	198.0	564.0	1389.0	3374.0	384.0	333.0	931.0	975.0	908.0	1653.0	639.0	1371.0	1355.0	1446.0	1512.0	848.0	1495.0	1422.0	498.0	90.0	272.0	901.0	568.0	492.0	1053.0	1176.0	173.0	98.0	898.0	1798.0	878.0	1930.0	1761.0	755.0	248.0	719.0	676.0	603.0	257.0	793.0	932.0	1026.0	210.0	2186.0	508.0	728.0	250.0	505.0	984.0	235.0	360.0	629.0	1196.0	564.0	1375.0	665.0	915.0	169.0	688.0	460.0	2404.0	175.0	62917.9	779850.0	1353785.343773
sub-073S4382	510.0	654.0	688.0	729.0	661.0	1608.0	790.0	812.0	252.0	154.0	1250.0	764.0	248.0	382.0	1899.0	3164.0	320.0	521.0	1255.0	865.0	969.0	1827.0	636.0	1575.0	1374.0	1165.0	1263.0	1031.0	1350.0	1062.0	463.0	102.0	195.0	990.0	545.0	416.0	1404.0	1471.0	265.0	143.0	795.0	1869.0	976.0	1410.0	1982.0	736.0	275.0	584.0	787.0	389.0	335.0	1066.0	1039.0	1205.0	182.0	1409.0	381.0	883.0	474.0	697.0	1187.0	285.0	337.0	761.0	1124.0	767.0	1394.0	859.0	813.0	145.0	534.0	825.0	3689.0	164.0	66124.4	855838.0	1240396.964162
